1315615	561
2103706	560
179323	560
394834	560
456524	560
111611	560
2130103	559
173422	559
888887	559
1249344	558
737235	558
332082	558
375073	558
394270	558
1270122	557
410742	556
503216	556
549745	556
809023	556
2499570	556
1291109	555
122469	555
1377324	555
237854	555
502648	555
2216121	555
1749750	554
1943645	554
947770	554
992847	554
1502535	554
747684	554
782508	554
616637	553
1289690	553
859370	553
431248	553
435284	553
462520	552
33052	552
1057848	552
1083437	552
2316351	552
162368	551
362039	551
416426	551
908896	551
1454862	550
634949	549
589603	548
675779	548
1667837	548
1855598	548
1077982	548
1288156	548
1301360	547
2397552	547
156235	547
357539	547
437544	547
510183	547
280107	546
1516867	546
638950	546
785518	546
773686	545
774716	545
1670825	545
908398	545
105289	545
808138	544
1365438	544
1378030	544
2287154	544
552712	544
912168	544
891337	543
2352059	543
312042	543
416857	543
500816	543
550035	543
328095	542
339939	542
426602	542
878697	542
690966	542
748273	542
1191248	542
1292748	542
20328	542
120987	541
137394	541
202661	541
1015513	541
740672	540
723730	539
1204361	539
700024	538
2346759	538
886384	536
31419	536
219813	536
844633	536
864748	534
893763	534
399151	534
689134	533
762302	533
2322175	533
1980934	533
1291979	532
1190719	531
459293	530
76396	530
369354	529
863783	529
713740	528
1312343	528
991440	527
644642	526
95638	526
342218	526
389343	525
448919	525
1034502	525
302535	524
455069	524
1233707	524
1127002	523
241769	523
318842	523
2268710	523
1582948	523
183656	522
559489	522
362718	521
1667560	521
1214021	521
59025	521
513194	520
2023829	520
2268756	520
2294086	520
1306570	519
2191891	519
2411374	519
1309426	518
1427255	518
718040	518
223871	518
577414	517
89799	517
564406	517
1229471	517
2068779	516
1790641	516
596910	515
838480	515
169874	514
107747	514
1044953	514
84458	514
1007637	513
772494	513
534788	513
229393	512
876133	512
1893971	512
1257777	512
340399	511
468614	511
556174	511
2264053	511
1311005	511
1468542	510
595127	510
1529141	509
243	508
431309	508
857624	508
995203	508
457621	507
1941165	507
27107	506
503213	506
814486	506
436177	506
948225	506
2182334	506
2241882	505
1140692	505
1264838	505
618552	505
713688	505
386619	505
267767	504
2058976	504
2086612	504
2226069	503
123593	503
90803	503
414034	503
805733	503
1182742	503
1152970	502
1314759	502
1482719	502
680338	502
1295652	501
48979	501
534404	501
336099	500
474731	500
483885	500
2107946	500
2142414	500
1431255	500
882839	499
118459	499
967467	499
975062	499
1170997	499
268467	498
297507	498
490411	498
816544	498
1484853	498
988751	498
2154609	497
366835	497
2316553	497
1096256	497
672960	497
749096	496
639974	495
752224	495
813969	495
854750	495
481927	495
1121995	495
1201974	495
901188	495
911245	495
24634	495
798420	494
2352829	494
986422	494
1246100	494
645142	493
653835	493
2059503	493
153887	493
373391	493
416702	493
190390	492
396994	492
432589	492
510568	492
580215	492
1722410	492
608723	491
1880249	491
2231634	491
263765	490
1864478	490
858442	490
1100001	489
2000144	489
742460	489
2446228	489
194910	489
270407	488
760628	488
1636051	488
519505	487
405167	487
327976	486
571125	486
736506	486
985516	486
1030278	486
763014	485
396457	485
522857	485
504958	484
2283286	484
454627	483
603905	483
761593	483
50074	483
2317157	482
1655139	482
878944	482
956109	482
917915	482
315299	482
387784	482
393273	482
558303	482
2416454	482
972932	481
1089606	481
1193634	481
1291793	481
1292674	481
160201	481
398921	481
398977	481
1333866	481
2265171	480
2315265	480
2383873	479
878327	479
715663	479
41860	479
1669395	479
360357	479
2076534	479
7385	478
120515	478
148615	478
1950833	478
473415	478
180138	477
38872	477
699427	477
828931	477
1280404	477
1206779	476
1434635	476
1511528	476
334469	476
779495	476
144158	475
514507	475
1613934	475
1611987	474
875117	474
973155	474
2414052	474
2438169	474
361306	474
519256	474
377921	473
895846	473
1886343	473
1242733	473
1116399	472
1189978	472
572897	472
417408	472
2451831	472
612233	471
725806	471
21928	471
2404640	470
2114671	470
1342892	470
2281397	470
871187	470
947162	470
1902658	470
2021316	470
140691	470
399575	469
2365162	469
806105	469
613928	468
627526	468
829296	468
444632	468
349445	467
725103	467
720066	467
2395920	467
1890961	467
2230846	466
956140	466
867742	465
1013369	465
220785	465
727714	464
5807	464
1260852	464
1257525	463
486142	463
1055249	463
2092744	463
614235	463
745838	463
2331916	463
361902	462
1179276	462
907084	462
940222	462
947018	462
963814	462
1365121	462
1706859	462
867074	461
40405	461
546102	461
396839	461
541540	461
585794	461
817776	461
1187485	460
1193504	460
1244533	460
1674456	460
956590	460
1392153	460
359501	460
1789228	460
935733	459
962996	459
50771	459
53923	459
1665761	458
1464608	458
1469195	457
1025944	457
1189202	457
1262344	457
319375	457
385427	457
200501	456
445730	456
564534	456
846601	456
1457789	456
1982170	456
1550327	456
614346	455
419588	455
143939	455
1354117	455
1343602	454
485248	454
699819	454
819349	454
710486	453
1379697	453
728405	452
786689	452
2313692	452
2323504	452
2365672	452
2148832	452
172688	452
1088997	452
1132711	452
1904000	452
1058672	451
1291503	451
181142	451
329473	450
1476373	450
1090113	450
980552	450
258585	449
307034	449
812370	449
833513	449
1318545	449
20949	448
2482514	448
518932	447
486007	447
1589411	447
1324641	447
679239	447
747818	447
789103	447
635275	446
922249	446
874091	445
855970	445
345086	445
441167	445
1575935	445
